Energy [MeV],N_Th,N_U,Total
2.9086868686868685,0.0,0.030188684730175767,0.030188684730175767
2.9237373737373735,0.0,0.03027932082958585,0.03027932082958585
2.9387878787878785,0.0,0.03037900430188909,0.03037900430188909
2.9538383838383835,0.0,0.030459589689768873,0.030459589689768873
2.9688888888888885,0.0,0.030522665345257844,0.030522665345257844
2.983939393939394,0.0,0.03050282976125477,0.03050282976125477
2.998989898989899,0.0,0.03051148026981494,0.03051148026981494
3.014040404040404,0.0,0.030521814215680232,0.030521814215680232
3.0290909090909093,0.0,0.030486536259808936,0.030486536259808936
3.0441414141414143,0.0,0.03041947098072413,0.03041947098072413
3.0591919191919192,0.0,0.030312025665435848,0.030312025665435848
3.074242424242424,0.0,0.030178815849410047,0.030178815849410047
3.089292929292929,0.0,0.030058110732135164,0.030058110732135164
3.104343434343434,0.0,0.029879072654383235,0.029879072654383235
3.119393939393939,0.0,0.029713883766556117,0.029713883766556117
3.134444444444444,0.0,0.02949966791310468,0.02949966791310468
3.149494949494949,0.0,0.029224423777246156,0.029224423777246156
3.164545454545454,0.0,0.028959686367307898,0.028959686367307898
3.1795959595959595,0.0,0.028655775703492155,0.028655775703492155
3.1946464646464645,0.0,0.028316179959129988,0.028316179959129988
3.2096969696969695,0.0,0.027954504897803607,0.027954504897803607
3.224747474747475,0.0,0.027553444263396887,0.027553444263396887
3.23979797979798,0.0,0.027119315709377662,0.027119315709377662
3.254848484848485,0.0,0.026655975506458297,0.026655975506458297
3.26989898989899,0.0,0.026168570669955288,0.026168570669955288
3.284949494949495,0.0,2.2685503710468905e-05,2.2685503710468905e-05
3.3,0.0,2.2874643391638504e-05,2.2874643391638504e-05
